#x	y	stats	nuenorm1_corr	nuenorm2_corr	nuenorm3_corr	nuenorm4_corr	nuenorm5_corr
0.0256584	-3.03687	100.118	99.67	98.82	98.3824	98.1656	98.0484
0.0256584	-2.93215	81.6924	81.3442	80.478	79.829	79.5085	79.3357
0.0256584	-2.82743	66.3248	65.7262	64.9891	64.0937	63.6527	63.4154
0.0256584	-2.72271	53.9011	52.9954	51.9246	51.0676	50.5073	50.205
0.0256584	-2.61799	44.2248	42.9659	41.4802	40.3951	39.6913	39.3136
0.0256584	-2.51327	37.0054	35.3869	33.448	32.0336	31.1799	30.7224
0.0256584	-2.40855	31.6744	29.6648	27.3005	25.7188	24.7134	24.1751
0.0256584	-2.30383	28.1401	25.719	22.8747	21.1575	20.0031	19.3856
0.0256584	-2.19911	26.0448	23.2219	19.9099	18.0436	16.7474	16.0545
0.0256584	-2.0944	25.0352	21.8357	18.0861	16.0738	14.6475	13.8855
0.0256584	-1.98968	24.7792	21.2429	17.1024	14.9634	13.4226	12.5999
0.0256584	-1.88496	24.9827	21.1624	16.6928	14.4328	12.8238	11.9506
0.0256584	-1.78024	25.4031	21.3628	16.6386	14.0127	12.3085	11.3992
0.0256584	-1.67552	25.6781	21.4963	16.6085	13.6735	11.9176	10.981
0.0256584	-1.5708	25.6108	21.3507	16.3723	13.4856	11.704	10.7538
0.0256584	-1.46608	25.4461	21.1889	16.2139	13.4334	11.6527	10.703
0.0256584	-1.36136	25.2408	21.0676	16.1896	13.5708	11.8177	10.8826
0.0256584	-1.25664	25.13	21.1184	16.4275	14.0196	12.3199	11.4131
0.0256584	-1.15192	25.3211	21.5426	17.1215	14.7204	13.0867	12.2148
0.0256584	-1.0472	26.0846	22.6013	18.5224	15.9564	14.4197	13.5992
0.0256584	-0.942478	27.4559	24.2729	20.5424	18.2319	16.8113	16.0523
0.0256584	-0.837758	29.9879	27.1851	23.8964	21.8608	20.5717	19.8825
0.0256584	-0.733038	34.1711	31.7725	28.9545	27.1697	26.0233	25.4101
0.0256584	-0.628319	40.3801	38.3944	36.0581	34.4803	33.4837	32.9501
0.0256584	-0.523599	48.9675	47.3877	45.5259	44.092	43.2476	42.795
0.0256584	-0.418879	60.2436	59.0473	57.6352	56.2641	55.5696	55.1968
0.0256584	-0.314159	74.4563	73.6074	72.3185	71.1976	70.6463	70.35
0.0256584	-0.20944	91.7734	91.2232	89.869	89.0194	88.6006	88.3751
0.0256584	-0.10472	112.265	111.561	110.343	109.709	109.284	108.893
0.0256584	1.11022e-16	135.226	134.537	133.715	133.009	132.017	130.99
0.0256584	0.10472	160.77	160.362	159.48	158.075	156.406	155.514
0.0256584	0.20944	188.914	188.344	187.096	184.387	182.957	181.895
0.0256584	0.314159	218.43	217.921	214.985	212.317	210.578	209.649
0.0256584	0.418879	249.036	247.678	244.01	240.919	239.413	238.608
0.0256584	0.523599	279.34	277.006	272.864	270.209	268.913	268.218
0.0256584	0.628319	308.409	306.123	301.831	299.56	298.45	297.854
0.0256584	0.733038	336.594	334.044	330.227	328.29	327.313	326.535
0.0256584	0.837758	363.351	360.584	357.336	355.562	354.278	353.59
0.0256584	0.942478	387.567	385.207	382.434	380.356	379.217	378.605
0.0256584	1.0472	409.235	407.208	404.137	402.078	401.069	400.527
0.0256584	1.15192	427.451	425.707	422.228	420.366	419.452	418.96
0.0256584	1.25664	441.599	439.855	436.492	434.783	433.944	433.491
0.0256584	1.36136	451.479	449.641	446.502	444.904	444.119	443.695
0.0256584	1.46608	456.774	454.95	451.954	450.43	449.679	449.274
0.0256584	1.5708	457.314	455.425	452.497	451.006	450.272	449.876
0.0256584	1.67552	453.091	450.896	447.957	446.461	445.724	445.327
0.0256584	1.78024	443.728	441.884	438.861	437.323	436.566	436.157
0.0256584	1.88496	430.079	428.644	425.503	423.884	423.089	422.66
0.0256584	1.98968	412.588	411.003	408.301	406.563	405.71	405.25
0.0256584	2.0944	391.808	390.017	387.778	385.88	384.949	384.448
0.0256584	2.19911	368.373	366.314	363.891	362.189	361.146	360.585
0.0256584	2.30383	342.89	340.575	337.758	336.25	335.082	334.455
0.0256584	2.40855	315.149	313.433	310.072	308.365	307.527	306.892
0.0256584	2.51327	286.824	284.943	281.521	279.52	278.54	278.013
0.0256584	2.61799	257.723	256.282	252.951	250.607	249.461	248.847
0.0256584	2.72271	228.332	227.592	224.713	222.235	220.9	220.184
0.0256584	2.82743	199.006	198.705	197.111	194.943	193.394	192.565
0.0256584	2.93215	170.708	170.627	170.268	168.64	167.403	166.449
0.0256584	3.03687	144.474	144.253	143.99	143.854	142.803	142.028
0.0256584	3.14159	120.969	120.536	120.021	119.755	119.623	119.531
