#x	y	stats	nuenorm1_anti	nuenorm2_anti	nuenorm3_anti	nuenorm4_anti	nuenorm5_anti
0.528	-0.10472	102.442	86.5078	60.6517	43.3144	32.7666	26.6286
0.528	1.11022e-16	125.983	105.547	73.789	52.4935	39.2087	31.4559
0.528	0.10472	151.863	126.837	88.4157	62.165	46.3132	36.7351
0.528	0.20944	179.448	150.157	104.395	72.5089	54.0268	42.4316
0.528	0.314159	209.117	174.72	120.848	83.5651	61.7703	48.495
0.528	0.418879	240.151	199.855	137.818	95.1388	69.5566	54.4945
0.528	0.523599	270.871	225.578	155.135	106.896	77.4155	60.024
0.528	0.628319	301.828	251.476	172.561	117.982	85.2999	65.55
0.528	0.733038	332.272	275.972	189.079	128.668	93.0376	70.9599
0.528	0.837758	360.546	299.305	204.52	138.883	99.7794	76.1238
0.528	0.942478	386.607	320.956	218.839	148.344	105.816	80.6074
0.528	1.0472	409.901	340.298	231.616	156.772	111.171	84.1186
0.528	1.15192	429.727	356.362	242.463	163.3	115.674	87.0441
0.528	1.25664	445.229	368.685	250.69	168.383	119.176	89.2822
0.528	1.36136	455.441	376.979	255.802	171.399	121.107	90.3389
0.528	1.46608	460.887	381.327	258.321	172.707	121.773	90.4828
0.528	1.5708	461.395	381.589	258.166	172.28	121.209	89.795
0.528	1.67552	456.957	377.769	255.353	170.143	119.445	88.3093
0.528	1.78024	447.729	370.005	249.99	166.385	116.559	86.0956
0.528	1.88496	433.408	358.164	242.061	161.061	112.636	83.2532
0.528	1.98968	414.625	342.953	231.422	154.07	107.427	79.4515
0.528	2.0944	392.287	324.525	218.756	145.908	101.57	75.2765
0.528	2.19911	367.069	303.485	204.628	136.377	95.2497	70.8819
0.528	2.30383	339.699	280.703	189.447	126.247	88.6432	65.8498
0.528	2.40855	310.625	256.801	173.618	115.783	81.7062	60.5753
0.528	2.51327	280.095	232.211	157.149	105.228	74.1724	55.3815
0.528	2.61799	249.526	206.779	140.209	94.6844	66.7888	50.345
0.528	2.72271	219.555	181.781	123.686	83.7126	59.6638	45.5166
0.528	2.82743	189.829	157.872	107.768	73.1554	52.8608	40.7019
0.528	2.93215	161.813	134.868	92.7392	63.2195	46.3659	35.64
0.528	3.03687	136.058	113.211	78.1584	54.0514	39.7804	30.9672
0.528	3.14159	112.193	93.6439	64.9496	45.7106	33.7608	26.6843
0.5365	-3.14159	111.888	93.9501	65.6245	45.8824	34.4329	27.7637
0.5365	-3.03687	91.144	76.3338	54.1017	38.2255	29.2725	24.0726
0.5365	-2.93215	72.447	61.0086	43.5968	31.4566	24.6418	20.4992
0.5365	-2.82743	56.286	47.971	34.5693	25.5666	20.5363	17.273
0.5365	-2.72271	42.9259	37.1503	26.9718	20.5305	16.9476	14.4447
0.5365	-2.61799	32.207	27.8223	20.7266	16.31	13.8029	12.0083
0.5365	-2.51327	23.5878	20.3258	15.6577	12.7667	11.1374	9.90257
0.5365	-2.40855	16.3396	14.3365	11.4775	9.71534	8.73226	7.92173
0.5365	-2.30383	10.9921	9.86564	8.26173	7.27753	6.73887	6.27044
0.5365	-2.19911	7.2319	6.67236	5.87735	5.39142	5.12633	4.93834
0.5365	-2.0944	4.74716	4.51794	4.19286	3.99484	3.88712	3.82599
0.5365	-1.98968	3.24348	3.17769	3.08453	3.02794	2.99722	2.97982
0.5365	-1.88496	2.45895	2.45196	2.44207	2.43607	2.43282	2.43098
0.5365	-1.78024	2.17735	2.17591	2.17386	2.17263	2.17195	2.17157
0.5365	-1.67552	1.83771	1.82606	1.80958	1.79962	1.79423	1.79118
0.5365	-1.5708	1.65755	1.64206	1.62019	1.60697	1.59982	1.59577
0.5365	-1.46608	1.69997	1.69234	1.68155	1.67503	1.6715	1.6695
0.5365	-1.36136	2.01675	2.01674	2.01673	2.01672	2.01671	2.0167
0.5365	-1.25664	2.72955	2.70846	2.67862	2.66052	2.6507	2.64514
0.5365	-1.15192	4.02445	3.91007	3.74801	3.64946	3.56293	3.45192
0.5365	-1.0472	5.8623	5.53104	5.06095	4.77424	4.45483	4.24664
0.5365	-0.942478	8.66581	7.92175	6.86373	6.20442	5.55887	5.19093
0.5365	-0.837758	12.9215	11.4995	9.47282	8.18643	7.11806	6.50783
0.5365	-0.733038	18.9621	16.5232	13.0387	10.8595	9.18583	8.22758
0.5365	-0.628319	27.1153	23.2495	17.7113	14.2748	11.8137	10.3777
0.5365	-0.523599	37.271	31.9183	23.6322	18.4637	15.0489	12.9817
0.5365	-0.418879	49.5801	42.7385	30.9262	23.5179	18.9316	16.0581
0.5365	-0.314159	64.6859	55.1737	39.693	29.4882	23.4931	19.6194
0.5365	-0.20944	82.719	69.8339	49.9988	36.4075	28.7528	23.6715
0.5365	-0.10472	103.444	86.8641	61.8682	44.2862	34.3527	28.2123
0.5365	1.11022e-16	126.138	106.221	75.0297	53.1081	40.5267	33.1895
0.5365	0.10472	151.511	127.366	89.0518	62.8254	47.2541	38.1482
0.5365	0.20944	179.284	149.752	104.314	73.3551	54.4832	43.4185
0.5365	0.314159	208.018	173.745	120.623	84.3297	62.1395	48.954
0.5365	0.418879	237.993	198.945	137.724	95.1884	70.1228	54.6922
0.5365	0.523599	268.863	224.058	154.545	106.322	78.0333	60.5517
0.5365	0.628319	299.329	248.996	171.206	117.509	85.3705	66.3888
0.5365	0.733038	328.719	273.517	187.582	128.498	92.5591	71.3015
0.5365	0.837758	356.865	296.99	203.254	138.488	99.4247	75.9799
0.5365	0.942478	382.994	317.956	217.448	147.403	105.782	80.3004
0.5365	1.0472	405.789	336.593	229.654	155.347	111.33	84.1345
0.5365	1.15192	424.703	352.253	239.9	162.004	115.447	87.3348
0.5365	1.25664	439.41	364.329	247.605	166.81	118.199	89.3415
0.5365	1.36136	449.695	372.73	252.87	169.999	119.911	90.1667
0.5365	1.46608	455.23	377.185	255.524	171.462	120.521	90.2649
0.5365	1.5708	455.843	377.557	255.485	171.156	120.013	89.636
0.5365	1.67552	451.487	373.846	252.767	169.105	118.417	88.3133
0.5365	1.78024	441.853	365.71	247.169	165.192	115.693	86.3018
0.5365	1.88496	427.776	353.86	238.997	159.468	111.681	83.2309
0.5365	1.98968	409.709	338.737	228.738	152.448	106.925	79.3286
0.5365	2.0944	388.218	320.816	216.723	144.364	101.586	75.0319
0.5365	2.19911	363.514	300.64	203.319	135.463	95.1284	70.4796
0.5365	2.30383	336.227	278.558	188.3	126.001	88.3529	65.7999
0.5365	2.40855	307.361	254.573	172.373	115.825	81.4329	61.102
0.5365	2.51327	277.711	229.856	155.977	104.981	74.4982	56.4717
0.5365	2.61799	247.406	205.222	139.622	94.1174	67.4602	50.9958
0.5365	2.72271	217.352	180.788	123.467	83.6014	60.1968	45.7262
0.5365	2.82743	188.592	156.719	107.352	73.5853	53.0348	40.7554
0.5365	2.93215	161.351	134.12	92.2291	63.7932	46.3301	36.1021
0.5365	3.03687	135.357	113.307	78.2778	54.4166	40.122	31.7721
0.5365	3.14159	111.888	93.9501	65.6245	45.8824	34.4329	27.7637
0.545	-3.14159	116.202	97.9059	69.9973	50.9444	39.6545	32.6192
0.545	-3.03687	95.1055	80.9689	58.4818	43.6167	34.3319	28.7904
0.545	-2.93215	76.7948	66.209	48.3729	36.9129	29.5636	25.3045
0.545	-2.82743	61.2752	52.8173	39.6619	30.856	25.3437	22.1586
0.545	-2.72271	48.1202	41.6338	32.3055	25.6694	21.6612	19.3519
0.545	-2.61799	36.9329	32.5359	26.2312	21.3131	18.5009	16.8852
0.545	-2.51327	28.1605	25.3551	21.162	17.7362	15.8441	14.7599
0.545	-2.40855	21.5409	19.8884	17.0806	14.8798	13.6689	12.9768
0.545	-2.30383	16.7807	15.9105	14.0086	12.679	11.9499	11.5342
0.545	-2.19911	13.2758	12.7807	11.5591	10.8108	10.4018	10.1691
0.545	-2.0944	10.7428	10.3051	9.68347	9.30395	9.0971	8.9796
0.545	-1.98968	8.86762	8.67152	8.39349	8.22421	8.13216	8.07994
0.545	-1.88496	7.75881	7.68448	7.57921	7.51525	7.48053	7.46087
0.545	-1.78024	7.20603	7.18264	7.14956	7.12949	7.11861	7.11245
0.545	-1.67552	7.05438	7.04717	7.03696	7.03077	7.02742	7.02553
0.545	-1.5708	7.16064	7.15604	7.14953	7.14558	7.14345	7.14224
0.545	-1.46608	7.10889	7.09801	7.08261	7.07328	7.06822	7.06536
0.545	-1.36136	7.39539	7.35809	7.30531	7.27327	7.2559	7.24605
0.545	-1.25664	8.141	8.02994	7.87259	7.77692	7.72495	7.6955
0.545	-1.15192	9.52963	9.25587	8.86751	8.63081	8.50199	8.42888
0.545	-1.0472	11.7996	11.2206	10.3978	9.89478	9.62035	9.46436
0.545	-0.942478	15.0159	14.1423	12.5909	11.6392	11.1184	10.8218
0.545	-0.837758	19.0298	17.8904	15.3203	13.685	12.7871	12.2747
0.545	-0.733038	24.6779	22.6156	18.912	16.271	14.8158	13.9832
0.545	-0.628319	32.3773	28.9919	23.6417	19.6132	17.3844	16.1061
0.545	-0.523599	42.4267	37.2526	29.6525	23.7895	20.5322	18.6588
0.545	-0.418879	55.0836	47.6009	36.8266	28.8683	24.2918	21.6519
0.545	-0.314159	69.9721	60.1956	45.2444	34.9036	28.6873	25.0912
0.545	-0.20944	87.2644	75.1385	55.1404	41.9303	33.7327	28.9762
0.545	-0.10472	107.449	91.6728	66.5367	49.9602	39.4288	33.3005
0.545	1.11022e-16	130.466	110.288	79.4087	58.4595	45.7615	38.0499
0.545	0.10472	155.262	131.034	93.6786	67.7332	52.6982	43.2005
0.545	0.20944	182.033	153.693	108.981	77.766	59.7887	48.7169
0.545	0.314159	210.764	177.102	124.61	88.4421	66.9973	54.4019
0.545	0.418879	240.547	201.378	140.997	99.6077	74.4945	59.7122
0.545	0.523599	270.347	226.363	157.84	110.843	82.1633	65.1147
0.545	0.628319	300.374	251.495	174.789	121.44	89.8619	70.5199
0.545	0.733038	329.906	275.127	190.575	131.844	97.256	75.8206
0.545	0.837758	357.306	297.762	205.579	141.799	103.642	80.8932
0.545	0.942478	382.533	318.761	219.508	151.037	109.556	84.9753
0.545	1.0472	404.665	337.096	231.527	158.761	114.451	88.0972
0.545	1.15192	423.429	352.305	241.649	164.673	118.458	90.5796
0.545	1.25664	438.247	363.981	249.268	169.224	121.494	92.3952
0.545	1.36136	448.447	372.131	254.346	172.265	123.452	93.477
0.545	1.46608	453.869	376.497	256.945	173.698	124.268	93.7865
0.545	1.5708	454.317	376.785	256.969	173.481	123.921	93.3194
0.545	1.67552	449.697	372.767	253.937	171.171	122.004	91.7225
0.545	1.78024	440.491	364.975	248.477	167.266	118.94	89.3139
0.545	1.88496	426.675	353.671	240.777	161.968	114.939	86.3288
0.545	1.98968	408.761	339.223	230.743	155.462	110.148	82.8826
0.545	2.0944	387.412	321.565	218.736	147.961	104.732	79.0984
0.545	2.19911	363.019	301.283	205.306	138.982	98.8615	75.0971
0.545	2.30383	336.429	279.108	190.476	129.116	92.5122	70.5521
0.545	2.40855	308.101	255.875	175.042	118.86	85.8774	65.3075
0.545	2.51327	278.46	232.026	159.15	108.533	78.5161	60.1602
0.545	2.61799	248.854	207.308	142.642	98.343	71.2591	55.1823
0.545	2.72271	219.931	183.162	126.564	87.8118	64.2679	50.4218
0.545	2.82743	191.301	160.046	111.193	77.5818	57.619	45.9057
0.545	2.93215	164.139	138.037	96.7532	67.9729	51.3653	41.3204
0.545	3.03687	139.127	116.978	82.8866	59.0741	45.5304	36.7949
0.545	3.14159	116.202	97.9059	69.9973	50.9444	39.6545	32.6192
0.5535	-3.14159	127.433	110.267	82.4067	63.7027	52.3015	45.6607
0.5535	-3.03687	107.143	93.2389	71.3493	56.1773	47.2257	42.0267
0.5535	-2.93215	89.5467	78.1559	61.6163	49.4805	42.6324	38.6666
0.5535	-2.82743	73.6212	65.257	52.7097	43.6064	38.519	35.5816
0.5535	-2.72271	60.3347	54.4785	45.1005	38.5334	34.8798	32.7763
0.5535	-2.61799	49.586	45.7018	38.7803	34.228	31.7062	30.2585
0.5535	-2.51327	41.1652	38.509	33.6544	30.6466	28.9874	28.0374
0.5535	-2.40855	34.7747	32.6479	29.6113	27.7387	26.7097	26.122
0.5535	-2.30383	29.5229	28.2878	26.5285	25.4483	24.8568	24.5198
0.5535	-2.19911	25.8453	25.1984	24.2789	23.7165	23.4095	23.235
0.5535	-2.0944	23.4433	23.1511	22.7366	22.4838	22.3463	22.2682
0.5535	-1.98968	21.9293	21.8243	21.6756	21.5852	21.536	21.5082
0.5535	-1.88496	20.799	20.7752	20.7416	20.7212	20.7101	20.7038
0.5535	-1.78024	20.1869	20.1857	20.184	20.1829	20.1824	20.1821
0.5535	-1.67552	19.9432	19.9421	19.9406	19.9396	19.9391	19.9388
0.5535	-1.5708	19.9802	19.9779	19.9745	19.9725	19.9714	19.9708
0.5535	-1.46608	20.2772	20.2771	20.2769	20.2768	20.2767	20.2766
0.5535	-1.36136	20.8286	20.823	20.8151	20.8103	20.8077	20.8062
0.5535	-1.25664	21.371	21.3249	21.2597	21.2201	21.1986	21.1864
0.5535	-1.15192	22.5256	22.3621	22.1304	21.9893	21.9127	21.8692
0.5535	-1.0472	24.5264	24.1147	23.5302	23.1734	22.979	22.8686
0.5535	-0.942478	27.6494	26.7955	25.5809	24.8368	24.4302	24.1988
0.5535	-0.837758	32.1982	30.6395	28.4172	27.0504	26.3009	25.8734
0.5535	-0.733038	38.4887	35.8919	32.1805	29.8876	28.6255	27.904
0.5535	-0.628319	46.1497	42.7941	37.0116	33.4208	31.4366	30.2993
0.5535	-0.523599	55.6711	51.0555	42.7885	37.4863	34.5441	32.8532
0.5535	-0.418879	67.7322	60.9287	49.8963	42.3702	38.1754	35.7577
0.5535	-0.314159	82.5287	72.9846	58.4575	48.1667	42.4051	39.0745
0.5535	-0.20944	100.16	87.3223	68.5334	54.9059	47.2415	42.7977
0.5535	-0.10472	119.539	103.973	79.6371	62.5961	52.6815	46.9163
0.5535	1.11022e-16	141.684	122.696	91.989	71.2193	58.7088	51.4134
0.5535	0.10472	166.431	142.658	105.683	80.7271	65.2907	56.2646
0.5535	0.20944	193.047	164.481	120.588	90.6397	72.3754	61.4358
0.5535	0.314159	220.762	187.863	136.516	100.805	79.8892	66.8804
0.5535	0.418879	249.92	212.106	152.674	111.426	87.3792	72.5367
0.5535	0.523599	279.945	236.191	168.821	122.324	94.5765	78.2214
0.5535	0.628319	309.051	260.452	185.074	133.283	101.793	83.1994
0.5535	0.733038	337.438	284.144	200.879	143.516	108.693	87.8888
0.5535	0.837758	364.408	306.295	215.789	152.605	115.128	92.2046
0.5535	0.942478	389.393	326.172	228.745	160.979	121.001	96.1493
0.5535	1.0472	410.826	343.887	240.263	168.394	125.507	99.6051
0.5535	1.15192	429.019	358.909	249.994	174.623	129.247	102.33
0.5535	1.25664	443.417	370.774	257.635	179.468	132.1	103.988
0.5535	1.36136	453.482	379.075	262.943	182.772	133.972	105.001
0.5535	1.46608	458.508	383.069	265.273	184.019	134.457	105.028
0.5535	1.5708	458.801	383.138	264.96	183.433	133.707	104.166
0.5535	1.67552	454.361	379.289	262.083	181.229	131.929	102.657
0.5535	1.78024	445.339	371.658	256.748	177.423	129.194	100.566
0.5535	1.88496	432.036	360.5	249.144	172.181	125.612	97.9789
0.5535	1.98968	414.538	345.917	239.42	165.672	121.314	94.9985
0.5535	2.0944	393.627	328.442	227.652	157.695	116.08	90.7478
0.5535	2.19911	369.811	308.815	214.565	148.951	110.24	86.2009
0.5535	2.30383	343.315	287.595	200.363	139.684	103.554	81.5492
0.5535	2.40855	315.462	264.452	184.843	130.125	96.7449	76.8961
0.5535	2.51327	286.964	240.706	169.063	119.832	89.9523	72.3224
0.5535	2.61799	258.208	217.003	153.372	109.452	83.2921	67.8852
0.5535	2.72271	229.187	193.845	138.075	99.3708	76.8538	62.9672
0.5535	2.82743	201.372	170.74	122.984	89.7352	70.3509	58.2261
0.5535	2.93215	175.249	148.825	108.324	80.6575	63.8808	53.7585
0.5535	3.03687	150.32	128.593	94.7568	72.0442	57.8568	49.5703
0.5535	3.14159	127.433	110.267	82.4067	63.7027	52.3015	45.6607
0.562	-3.14159	150.04	132.703	106.315	87.3843	76.6736	70.4397
0.562	-3.03687	130.209	116.169	95.0544	80.222	71.8676	66.7938
0.562	-2.93215	112.31	101.772	85.1648	73.8592	67.5201	63.3938
0.562	-2.82743	97.1186	89.513	76.6407	68.2915	63.5742	60.3408
0.562	-2.72271	84.5594	78.9489	69.4426	63.501	60.0005	57.6346
0.562	-2.61799	74.4843	70.0076	63.5027	59.4584	56.9514	55.2762
0.562	-2.51327	65.8882	62.9433	58.718	56.0978	54.4096	53.2674
0.562	-2.40855	59.038	57.2467	54.6913	53.1179	52.0737	51.3247
0.562	-2.30383	53.9605	52.9762	51.5754	50.7166	50.1309	49.6668
0.562	-2.19911	50.39	49.9198	49.2521	48.8443	48.5892	48.3186
0.562	-2.0944	48.0357	47.8572	47.6042	47.4502	47.3664	47.2758
0.562	-1.98968	46.6232	46.581	46.5214	46.4851	46.4655	46.4543
0.562	-1.88496	45.9082	45.9068	45.9049	45.9038	45.9031	45.9027
0.562	-1.78024	45.6888	45.6821	45.6726	45.6668	45.6637	45.6619
0.562	-1.67552	45.4152	45.3926	45.3608	45.3416	45.3312	45.3253
0.562	-1.5708	45.3053	45.2779	45.2392	45.2158	45.2032	45.196
0.562	-1.46608	45.4289	45.4124	45.389	45.3749	45.3673	45.363
0.562	-1.36136	45.8344	45.8329	45.8307	45.8293	45.8286	45.8281
0.562	-1.25664	46.6355	46.6253	46.611	46.6022	46.5975	46.5902
0.562	-1.15192	48.0058	47.9214	47.8018	47.7292	47.6001	47.5009
0.562	-1.0472	49.8335	49.5595	49.1708	48.9339	48.6083	48.4186
0.562	-0.942478	52.6303	51.9818	51.0602	50.4491	49.853	49.5134
0.562	-0.837758	56.8094	55.5347	53.7189	52.5293	51.5342	50.966
0.562	-0.733038	62.6808	60.457	57.2813	55.2616	53.6936	52.7962
0.562	-0.628319	70.5493	66.9849	61.8812	58.7173	56.3708	55.0206
0.562	-0.523599	80.5915	75.3386	67.644	62.8494	59.6016	57.6524
0.562	-0.418879	92.3037	85.7088	74.6796	67.7702	63.4154	60.7003
0.562	-0.314159	106.638	97.837	83.0745	73.5195	67.8334	64.168
0.562	-0.20944	123.714	111.726	92.884	80.1205	72.8669	68.0535
0.562	-0.10472	143.562	127.817	104.125	87.5768	78.2377	72.3487
0.562	1.11022e-16	165.179	146.062	116.769	95.8677	84.0193	77.0377
0.562	0.10472	189.005	166.333	129.99	104.945	90.2612	81.6811
0.562	0.20944	215.056	187.451	144.235	114.727	96.913	86.4767
0.562	0.314159	242.733	209.868	159.409	125.101	103.905	91.4585
0.562	0.418879	270.706	233.376	175.276	135.237	111.147	96.5711
0.562	0.523599	299.488	257.522	191.487	145.394	118.523	101.744
0.562	0.628319	328.442	280.724	206.812	155.558	125.294	106.891
0.562	0.733038	356.201	303.435	221.838	165.503	131.64	111.626
0.562	0.837758	382.298	325.146	236.186	174.984	137.664	115.579
0.562	0.942478	406.499	345.266	249.468	183.271	143.21	119.196
0.562	1.0472	428.108	362.793	261.264	190.33	148.118	122.374
0.562	1.15192	446.365	377.291	270.638	196.282	152.239	125.016
0.562	1.25664	460	388.306	277.533	200.467	154.775	126.595
0.562	1.36136	469.382	395.921	282.197	203.177	156.092	127.423
0.562	1.46608	474.364	399.893	284.479	204.342	156.456	127.512
0.562	1.5708	474.792	400.101	284.312	203.929	155.86	126.863
0.562	1.67552	470.661	396.549	281.711	201.964	154.335	125.51
0.562	1.78024	461.684	389	276.553	198.382	151.888	123.443
0.562	1.88496	448.501	377.918	268.956	193.102	148.237	120.396
0.562	1.98968	431.272	363.827	259.47	186.677	143.494	116.922
0.562	2.0944	410.523	347.167	248.195	179.311	138.128	113.14
0.562	2.19911	387.101	327.788	235.103	171.224	132.339	109.164
0.562	2.30383	361.675	306.612	221.025	162.104	126.284	105.097
0.562	2.40855	334.857	284.352	206.332	152.41	120.106	101.025
0.562	2.51327	306.411	261.351	191.199	142.489	113.888	96.2917
0.562	2.61799	277.691	238.077	175.912	132.539	107.155	91.3765
0.562	2.72271	249.636	214.613	160.249	122.894	100.292	86.6819
0.562	2.82743	222.749	192.146	145.272	113.434	93.7698	82.2341
0.562	2.93215	196.339	171.046	131.199	104.036	87.6394	78.0442
0.562	3.03687	172.007	151.306	118.195	95.3334	81.9342	74.1137
0.562	3.14159	150.04	132.703	106.315	87.3843	76.6736	70.4397
0.5705	-3.14159	188.67	171.659	145.688	127.844	117.542	110.906
0.5705	-3.03687	168.848	155.76	134.867	120.979	112.564	107.343
0.5705	-2.93215	151.631	141.909	125.333	114.836	108.066	104.058
0.5705	-2.82743	137.025	129.302	117.083	109.228	104.047	101.054
0.5705	-2.72271	124.695	118.699	110.081	104.261	100.501	98.336
0.5705	-2.61799	114.08	110.046	104.264	100.053	97.4219	95.9113
0.5705	-2.51327	105.737	103.189	99.5491	96.5624	94.7991	93.7892
0.5705	-2.40855	99.4211	97.9442	95.7839	93.7426	92.6201	91.9788
0.5705	-2.30383	94.8611	94.1031	92.764	91.5402	90.8695	90.4872
0.5705	-2.19911	91.77	91.4499	90.5758	89.8989	89.5291	89.3188
0.5705	-2.0944	89.6253	89.4782	88.9231	88.5843	88.3997	88.2949
0.5705	-1.98968	88.009	87.8394	87.5989	87.4526	87.373	87.3279
0.5705	-1.88496	86.8947	86.8342	86.7485	86.6965	86.6682	86.6522
0.5705	-1.78024	86.331	86.3143	86.2905	86.2761	86.2683	86.2639
0.5705	-1.67552	86.1744	86.1703	86.1646	86.1611	86.1592	86.1581
0.5705	-1.5708	86.3403	86.3379	86.3344	86.3324	86.3312	86.3306
0.5705	-1.46608	86.6899	86.6829	86.673	86.667	86.6637	86.6619
0.5705	-1.36136	87.0066	86.9772	86.9357	86.9105	86.8968	86.8891
0.5705	-1.25664	87.7872	87.6917	87.5564	87.4742	87.4295	87.4042
0.5705	-1.15192	89.2041	88.9585	88.6102	88.398	88.2825	88.217
0.5705	-1.0472	91.2524	90.9488	90.1943	89.7332	89.4817	89.3388
0.5705	-0.942478	94.1389	93.6599	92.4236	91.5401	91.0567	90.7815
0.5705	-0.837758	98.3389	97.3079	95.4257	93.8846	93.0389	92.5564
0.5705	-0.733038	103.838	101.956	99.0755	96.5925	95.2251	94.443
0.5705	-0.628319	111.226	108.102	103.632	99.8966	97.7951	96.5902
0.5705	-0.523599	120.837	116.025	109.122	103.978	100.9	99.1301
0.5705	-0.418879	132.907	125.912	115.845	108.895	104.562	102.065
0.5705	-0.314159	146.73	137.905	123.883	114.689	108.798	105.392
0.5705	-0.20944	163.08	151.966	133.286	121.388	113.613	109.104
0.5705	-0.10472	182.139	167.407	144.07	128.527	119.003	113.19
0.5705	1.11022e-16	203.847	184.945	156.207	136.456	124.948	117.632
0.5705	0.10472	227.108	204.458	169.619	145.128	131.201	122.402
0.5705	0.20944	252.218	225.736	183.712	154.466	137.502	127.467
0.5705	0.314159	279.145	247.632	198.275	164.361	144.11	132.225
0.5705	0.418879	307.252	270.298	213.506	174.67	150.942	136.986
0.5705	0.523599	335.056	293.598	229.128	184.879	157.891	141.788
0.5705	0.628319	363.053	317.027	244.817	194.551	164.834	146.559
0.5705	0.733038	390.57	339.256	259.498	204.017	171.456	151.205
0.5705	0.837758	416.573	360.24	273.288	213.05	177.112	155.626
0.5705	0.942478	439.693	379.376	285.753	221.095	182.028	158.896
0.5705	1.0472	460.19	396.308	296.716	228.11	186.232	161.413
0.5705	1.15192	477.55	410.625	305.94	233.58	189.685	163.424
0.5705	1.25664	491.242	421.729	313.139	237.599	192.276	164.864
0.5705	1.36136	500.837	429.197	317.998	240.263	193.92	165.681
0.5705	1.46608	506.006	433.175	320.321	241.49	194.566	165.852
0.5705	1.5708	506.089	433.059	319.949	240.938	193.903	165.123
0.5705	1.67552	501.623	429.275	317.107	238.724	192.029	163.514
0.5705	1.78024	492.757	422.021	312.004	235.15	189.246	161.357
0.5705	1.88496	479.783	411.506	304.527	230.344	185.66	158.738
0.5705	1.98968	463.115	397.564	295.124	224.468	181.398	155.755
0.5705	2.0944	443.063	380.88	284.092	217.272	176.602	152.508
0.5705	2.19911	420.23	361.826	271.348	208.785	171.163	148.897
0.5705	2.30383	395.439	341.245	257.697	199.728	165.347	144.497
0.5705	2.40855	368.439	319.687	243.491	190.398	159.336	139.897
0.5705	2.51327	340.821	297.045	228.518	180.997	152.667	135.382
0.5705	2.61799	313.239	274.033	213.246	171.707	146.133	131.006
0.5705	2.72271	286.123	251.546	198.355	161.969	139.818	126.803
0.5705	2.82743	259.103	230.009	184.098	152.549	133.788	122.789
0.5705	2.93215	233.712	209.257	170.68	143.672	128.084	118.876
0.5705	3.03687	210.324	189.538	157.764	135.419	122.736	114.75
0.5705	3.14159	188.67	171.659	145.688	127.844	117.542	110.906
0.579	-3.14159	247.336	231.451	206.086	189.363	178.749	172.508
0.579	-3.03687	228.36	216.14	195.745	182.44	174.031	169.15
0.579	-2.93215	211.939	202.015	186.656	176.195	169.769	166.05
0.579	-2.82743	197.703	189.963	178.815	170.731	165.965	163.215
0.579	-2.72271	185.314	179.926	172.179	166.034	162.617	160.652
0.579	-2.61799	175.287	171.721	166.299	162.03	159.667	158.311
0.579	-2.51327	167.238	165.057	161.311	158.5	156.95	156.063
0.579	-2.40855	161.133	159.93	157.333	155.591	154.634	154.088
0.579	-2.30383	156.709	155.883	154.257	153.259	152.713	152.402
0.579	-2.19911	153.402	152.81	151.97	151.457	151.176	151.017
0.579	-2.0944	150.995	150.733	150.362	150.135	150.012	149.942
0.579	-1.98968	149.542	149.453	149.326	149.248	149.206	149.183
0.579	-1.88496	148.811	148.793	148.767	148.752	148.743	148.738
0.579	-1.78024	148.355	148.354	148.354	148.354	148.353	148.353
0.579	-1.67552	148.044	148.042	148.039	148.037	148.036	148.035
0.579	-1.5708	148.029	148.025	148.019	148.016	148.014	148.013
0.579	-1.46608	148.29	148.289	148.288	148.288	148.287	148.287
0.579	-1.36136	148.873	148.869	148.864	148.86	148.858	148.857
0.579	-1.25664	149.887	149.847	149.789	149.755	149.736	149.725
0.579	-1.15192	151.217	151.07	150.861	150.734	150.665	150.626
0.579	-1.0472	153.18	152.8	152.261	151.931	151.752	151.65
0.579	-0.942478	156.229	155.432	154.297	153.603	153.223	153.007
0.579	-0.837758	160.244	159.183	157.093	155.809	155.105	154.703
0.579	-0.733038	165.624	164.041	160.775	158.612	157.421	156.741
0.579	-0.628319	172.864	170.13	165.47	162.073	160.197	159.122
0.579	-0.523599	182.23	177.912	171.296	166.249	163.45	161.842
0.579	-0.418879	193.954	187.563	178.355	171.188	167.196	164.896
0.579	-0.314159	208.103	199.141	186.216	176.926	171.442	168.273
0.579	-0.20944	223.833	212.739	195.222	183.35	176.075	171.86
0.579	-0.10472	242.116	228.362	205.562	190.632	181.218	175.748
0.579	1.11022e-16	262.989	245.21	217.207	198.574	186.88	179.957
0.579	0.10472	286.295	263.983	230.083	206.861	193.027	184.461
0.579	0.20944	310.608	284.481	244.064	215.778	199.608	189.225
0.579	0.314159	336.586	306.417	258.54	225.221	205.895	194.207
0.579	0.418879	363.9	328.467	273.144	234.995	212.27	198.912
0.579	0.523599	391.535	350.749	287.93	244.839	218.615	203.17
0.579	0.628319	418.316	373.094	302.737	254.482	224.901	207.341
0.579	0.733038	444.608	394.999	317.223	263.193	230.998	211.35
0.579	0.837758	469.727	415.299	330.539	271.455	236.763	215.11
0.579	0.942478	492.932	433.725	342.448	279.051	241.423	218.526
0.579	1.0472	512.825	450.138	353.025	285.766	245.39	221.472
0.579	1.15192	529.713	464.052	361.956	291.399	248.674	223.347
0.579	1.25664	542.887	474.876	368.865	295.706	251.145	224.717
